Unnamed: 0,MSE,PSNR,NMI,SSIM,Site,Session,SoftwareVersion,Temperature
,0.0025975487472375,34.096123903526745,1.47510519478432,0.9790857962104758,137-0027,2024-08-07 08_46_09,rc8.8.0_Beta1,28.0
,0.0025975487472375,34.096123903526745,1.47510519478432,0.9790857962104758,137-0027,2024-08-07 08_46_09,rc8.8.0_Beta1,28.0
,0.0030721171858756,32.790039040306894,1.4550602098142202,0.9751487636314704,137-0027,2024-08-08 08_47_51,rc8.8.0_Beta1,28.0
,0.0030721171858756,32.790039040306894,1.4550602098142202,0.9751487636314704,137-0027,2024-08-08 08_47_51,rc8.8.0_Beta1,28.0
,0.0027314060759136,33.65725830415403,1.467745060173601,0.9777409517239374,137-0027,2024-08-12 08_45_56,rc8.8.0_Beta1,28.0
,0.0027314060759136,33.65725830415403,1.467745060173601,0.9777409517239374,137-0027,2024-08-12 08_45_56,rc8.8.0_Beta1,28.0
,0.0026948008706385,33.550760350500106,1.4663835311753894,0.97754897449447,137-0027,2024-08-01 09_14_00,rc8.8.0_Beta1,28.0
,0.0026948008706385,33.550760350500106,1.4663835311753894,0.97754897449447,137-0027,2024-08-01 09_14_00,rc8.8.0_Beta1,28.0
,0.0028589714731038,33.406208032760674,1.4665794157206644,0.977583238618594,137-0027,2024-08-13 08_44_46,rc8.8.0_Beta1,27.0
,0.0028589714731038,33.406208032760674,1.4665794157206644,0.977583238618594,137-0027,2024-08-13 08_44_46,rc8.8.0_Beta1,27.0
,0.0028352790712707,33.634719377210075,1.4663865843097583,0.9766678206280136,137-0027,2024-08-15 09_26_34,rc8.8.0_Beta1,27.0
,0.0028352790712707,33.634719377210075,1.4663865843097583,0.9766678206280136,137-0027,2024-08-15 09_26_34,rc8.8.0_Beta1,27.0
,0.0029661353740848,33.56331259894471,1.4640502814364071,0.9747995439701336,137-0027,2024-08-19 08_57_54,rc8.8.0_Beta1,27.0
,0.0029661353740848,33.56331259894471,1.4640502814364071,0.9747995439701336,137-0027,2024-08-19 08_57_54,rc8.8.0_Beta1,27.0
,0.0028994322484392,33.66857454162845,1.467137503803532,0.9757378568070978,137-0027,2024-08-27 09_08_51,rc8.8.0_Beta1,27.0
,0.0028994322484392,33.66857454162845,1.467137503803532,0.9757378568070978,137-0027,2024-08-27 09_08_51,rc8.8.0_Beta1,27.0
0.0,0.0023281695078347,33.993582063013925,1.4750339708956757,0.9830826188916528,,,,
0.0,0.0026627684683065,34.19061079913586,1.479097011261468,0.9818500952181376,,,,
0.0,0.0027724615364873,33.96567851549392,1.4750467531597382,0.9813136327536968,,,,
0.0,0.0028272515150524,33.804826027453664,1.4700398239043508,0.98218439932768,,,,
0.0,0.0028830126603077,33.50518376356396,1.461046179822066,0.9830703303052798,,,,
0.0,0.0028758385248002,33.657537389430416,1.4676109571778584,0.9829170270445248,,,,
0.0,0.0043357298564802,29.85188073659604,1.411327169164478,0.9681423711340916,,,,
0.0,0.00266409980707,34.33876537076367,1.4807087553663552,0.9820018132487668,,,,
0.0,0.0024133094715497,35.08388694614699,1.4928454114422718,0.9846419253155818,,,,
0.0,0.0031271237666541,32.263597096785965,1.4476986231938735,0.97356819193884,,,,
0.0,0.0024900628642896,34.567808089135376,1.4864889208233882,0.9840056101698488,,,,
0.0,0.0023937483904648,34.31431026231967,1.478994887937734,0.9826472067294968,,,,
0.0,0.002692600720717,33.27238273996787,1.4599714085250186,0.9845557492545022,,,,
0.0,0.0028587201417308,34.02966696349596,1.4752163817641364,0.980594073817219,,,,
0.0,0.0042920170798239,30.48882427061904,1.4180195816853316,0.9677532647191422,,,,
0.0,0.0027271859022251,33.620415073780656,1.4685462435373702,0.9833320884038006,,,,
0.0,0.0023406246445032,34.05333424681054,1.476237327135972,0.9832134222002512,,,,
0.0,0.0025326569683224,34.259085435363666,1.4790607433779788,0.9817049452149528,,,,
0.0,0.0026328050770957,33.91257130408766,1.4681366805136828,0.9846032904619356,,,,
0.0,0.0031491582313566,32.73194133080779,1.448291972373792,0.9817948114845744,,,,
0.0,0.0027808037296444,33.26935684713288,1.4636596158184405,0.9833862488813646,,,,
0.0,0.0027762382599969,33.56143155072432,1.4669176923342284,0.9828910210334846,,,,
0.0,0.0028589714731038,33.406208032760674,1.4665794157206644,0.977583238618594,,,,
0.0,0.0029661353740848,33.56331259894471,1.4640502814364071,0.9747995439701336,,,,
0.0,0.002448937303593,34.796723431445784,1.489796907587303,0.9838837352462249,,,,
0.0,0.0027758452488934,34.16884545438451,1.4735118901562294,0.9833869423760132,,,,
0.0,0.0025975487472375,34.096123903526745,1.47510519478432,0.9790857962104758,,,,
0.0,0.0026264912909971,33.40683562758291,1.4620318879557044,0.9844703713904585,,,,
0.0,0.0030406685700384,32.58949667742477,1.4519877254514435,0.9743296503242098,,,,
0.0,0.0027641413112913,32.801293722063264,1.4544530214007088,0.9836897420940532,,,,
,0.0026264912909971,33.40683562758291,1.4620318879557044,0.9844703713904585,137-0003,2023-09-27 16_46_42,8.6.0,24.0
,0.0027641413112913,32.801293722063264,1.4544530214007088,0.9836897420940532,137-0003,2023-09-28 18_05_38,8.6.0,24.0
,0.0026951558781991,33.03967408359159,1.4572531017340329,0.9839499969239972,137-0003,2023-10-03 16_28_34,8.6.0,25.0
,0.0028830126603077,33.50518376356396,1.461046179822066,0.9830703303052798,137-0003,2023-10-04 16_15_10,8.6.0,24.0
,0.0026770233240693,33.25873928389867,1.4599580234786111,0.9840028757215364,137-0003,2023-10-05 18_33_15,8.6.0,22.0
,0.0026077451760222,33.27215828684093,1.4614497552207892,0.9846403927206802,137-0003,2023-10-09 17_05_58,8.6.0,24.0
,0.0027572170537383,32.96721439246234,1.4561413047420382,0.9838266056094914,137-0003,2023-10-10 17_04_50,8.6.0,24.0
,0.002619321240537,33.27777767125771,1.4610256638179726,0.984560272516183,137-0003,2023-10-11 15_53_30,8.6.0,24.0
,0.0027357304913032,33.6466759856158,1.463895969779856,0.983948331489102,137-0003,2023-10-16 14_50_10,8.6.0,22.0
,0.0031491582313566,32.73194133080779,1.448291972373792,0.9817948114845744,137-0003,2023-10-17 15_30_58,8.6.0,24.0
,0.002692600720717,33.27238273996787,1.4599714085250186,0.9845557492545022,137-0003,2023-10-18 14_44_55,8.6.0,24.0
,0.0027821206208795,33.27983250983381,1.4589120101460122,0.9839470016959562,137-0003,2023-10-19 14_04_13,8.6.0,24.0
,0.0027247547494106,33.29133774358111,1.4601381107336906,0.9839845751737116,137-0003,2023-10-23 14_31_53,8.6.0,24.0
,0.0026893833801362,32.99586889469532,1.456753558783501,0.9840620041131036,137-0003,2023-10-24 19_47_52,8.6.0,24.0
,0.0028532346852022,33.64942187990591,1.4634961604695589,0.982588995612325,137-0003,2023-10-30 14_32_50,8.6.0,20.0
,0.0027242606786675,33.895577848221954,1.4674016529758844,0.983711476018394,137-0003,2023-10-31 15_05_17,8.6.0,20.0
,0.0026829740171263,33.95561012181992,1.468302966206236,0.98417827071833,137-0003,2023-11-01 14_42_34,8.6.0,20.0
,0.0026328050770957,33.91257130408766,1.4681366805136828,0.9846032904619356,137-0003,2023-11-02 15_21_14,8.6.0,22.0
,0.002658921274049,33.27274746584168,1.4610488680166749,0.9844916359790729,137-0003,2023-11-06 16_47_46,8.6.0,22.0
,0.0026530110077225,33.15836295654849,1.4591885350250635,0.9844642841164812,137-0003,2024-02-27 14_34_05,8.6.1,
,0.0026869853685171,33.246934238444375,1.46015179512185,0.9842344560625236,137-0003,2024-02-26 19_19_14,8.6.1,
,0.002858846013926,33.14123813390218,1.4567365499290097,0.9831621270995377,137-0003,2024-02-28 14_47_38,8.6.1,
0.0,0.0031012326045516,32.45707716665446,1.4488883707853135,0.9740860345974376,,,,
0.0,0.0027718481131283,34.26965607177771,1.4786553389022334,0.9814362213965732,,,,
0.0,0.0026869853685171,33.246934238444375,1.46015179512185,0.9842344560625236,,,,
0.0,0.0032861897896003,32.48911039279755,1.4472691596248226,0.976163398832816,,,,
0.0,0.0024223191274116,33.87393627716831,1.4733675283039684,0.9826781125097546,,,,
0.0,0.0026914333794677,34.01362628476656,1.4733839814308598,0.98382907780983,,,,
0.0,0.0026946447038704,32.58045639327633,1.4543781587452866,0.9822122903377372,,,,
0.0,0.0024612650927467,35.01700072052288,1.4924033036420858,0.9835827108153816,,,,
0.0,0.0029073972175943,33.16626646669279,1.460299641165096,0.9756536379020304,,,,
0.0,0.0025783377301056,34.30577975429611,1.4820436333347882,0.9832892623083376,,,,
0.0,0.0027247547494106,33.29133774358111,1.4601381107336906,0.9839845751737116,,,,
,0.0024223191274116,33.87393627716831,1.4733675283039684,0.9826781125097546,137-0009,2023-06-19 16_41_59,rc8.6.0,
,0.002332520369528,33.92987952781479,1.474569815016621,0.9835192157928596,137-0009,2023-06-21 09_56_57,rc8.6.0,
,0.0023714996696782,33.894681348426026,1.4739633165723256,0.9830039086123622,137-0009,2023-06-22 09_33_34,rc8.6.0,
,0.0023447041335971,34.258311408034025,1.4785232457954982,0.9833414509102258,137-0009,2023-06-23 09_45_31,rc8.6.0,
,0.0023781730907359,33.71225329107729,1.4715137479777656,0.983038699314228,137-0009,2023-06-26 11_40_09,rc8.6.0,
,0.0023638717167419,34.45097200213831,1.4803632998614251,0.9830619225348992,137-0009,2023-06-28 12_26_18,rc8.6.0,
,0.0023937483904648,34.31431026231967,1.478994887937734,0.9826472067294968,137-0009,2023-06-29 17_54_09,rc8.6.0,
,0.002367410107362,34.3825499970004,1.4799933077239351,0.9829224184926634,137-0009,2023-06-30 09_39_57,rc8.6.0,
,0.002442420867869,33.66770780655126,1.4708586764799414,0.9826082370659524,137-0009,2023-07-03 09_41_59,rc8.6.0,
,0.0023710969718553,34.01608131809629,1.47529116474343,0.9830868504602148,137-0009,2023-07-04 16_22_44,rc8.6.0,
,0.0023441644814176,33.84151711119562,1.4743847039144444,0.9825799195136398,137-0009,2023-07-05 15_43_38,rc8.6.0,
,0.0023406246445032,34.05333424681054,1.476237327135972,0.9832134222002512,137-0009,2023-07-07 08_47_43,rc8.6.0,
,0.0023281695078347,33.993582063013925,1.4750339708956757,0.9830826188916528,137-0009,2023-07-10 09_25_45,rc8.6.0,
,0.0026113320332528,34.5232644770353,1.485251299696242,0.9826302030436564,137-0009,2023-07-19 09_56_52,rc8.7.0_Beta1,
,0.0024900628642896,34.567808089135376,1.4864889208233882,0.9840056101698488,137-0009,2023-07-21 09_40_01,rc8.7.0_Beta1,22.0
,0.0024612650927467,35.01700072052288,1.4924033036420858,0.9835827108153816,137-0009,2023-07-24 12_50_55,rc8.7.0_Beta1,22.0
,0.0024401837268019,34.62418960834607,1.4877931837419862,0.9835563666318244,137-0009,2023-07-25 09_43_14,rc8.7.0_Beta1,22.0
,0.0023581614474305,34.917568009354284,1.4920261368131462,0.9842056591095236,137-0009,2023-07-26 09_34_00,rc8.7.0_Beta1,22.0
,0.0024504657976106,34.684022822514834,1.4884495796686696,0.9834648962581458,137-0009,2023-07-27 15_15_03,rc8.7.0_Beta1,22.0
,0.0024561829845971,34.852833524902785,1.490786967965072,0.9836210411627374,137-0009,2023-07-31 13_18_16,rc8.7.0_Beta1,21.0
,0.0024900300216393,34.68669883955264,1.4885499102830737,0.9835672034607515,137-0009,2023-08-07 15_01_55,rc8.7.0_Beta1,22.0
,0.0026622574753527,34.314306524390766,1.4817241632290097,0.982804116328284,137-0009,2023-08-09 09_33_10,rc8.7.0_Beta1,21.0
,0.0025712015480118,34.84791232886118,1.4892900842328962,0.9831316327828782,137-0009,2023-09-05 09_35_27,rc8.7.0_Beta1,21.0
,0.002436399948128,34.804909966499544,1.489958728442026,0.9842089342671492,137-0009,2023-09-07 09_28_41,rc8.7.0_Beta1,22.0
,0.0023711023991269,34.94773981489232,1.4925510571331502,0.9845337092087147,137-0009,2023-09-11 16_14_44,rc8.7.0_Beta1,22.0
,0.0025632306179495,34.72394848529168,1.4879838252680118,0.9834585178658704,137-0009,2023-09-12 09_20_18,rc8.7.0_Beta1,22.0
,0.0023142797047494,35.18131115524727,1.4955695074286957,0.9850628017888788,137-0009,2023-09-18 15_48_53,rc8.7.0_Beta1,21.0
,0.0024630053977979,35.04745270061961,1.492383129829834,0.9840903708465418,137-0009,2023-10-03 16_20_58,rc8.7.0_Beta1,20.0
,0.0024729886167561,35.44588580395012,1.4974999626956988,0.9840516061624076,137-0009,2023-10-04 14_23_03,rc8.7.0_Beta1,20.0
,0.0027185881620069,34.40426959356586,1.4829338351040362,0.9821644653088412,137-0009,2023-10-16 14_37_46,rc8.7.0_Beta1,20.0
,0.0023702221630685,35.19856917398931,1.4963834598323,0.9836699641592904,137-0009,2023-10-19 08_31_53,rc8.7.0_Beta1,22.0
,0.0023503987958858,35.273443992262926,1.496944076783187,0.9844857068391412,137-0009,2023-10-31 10_22_32,rc8.7.0_Beta1,22.0
,0.002448937303593,34.796723431445784,1.489796907587303,0.9838837352462249,137-0009,2023-11-16 14_58_30,rc8.7.0_Beta1,22.0
,0.0024977037486396,34.67706076839568,1.4878104206388971,0.9828080921201932,137-0009,2023-11-17 09_37_57,rc8.7.0_Beta1,22.0
,0.0024644255248895,34.896365383152165,1.4907576036029038,0.9842070595917424,137-0009,2024-03-11 11_52_51,rc8.7.0_Beta1,21.0
,0.0026259930996394,34.73004491086452,1.4872955005001065,0.9833539617094084,137-0009,2024-03-12 09_34_59,rc8.7.0_Beta1,21.0
,0.0027142381962881,34.518931806823126,1.4846538972642924,0.9827828316188356,137-0009,2024-03-13 08_38_21,rc8.7.0_Beta1,21.0
,0.0025038753942683,33.991760515892494,1.47306269697853,0.9828805811598568,137-0014,2023-09-13 10_51_52,rc8.6.0,
,0.0024899507930854,33.55998220744779,1.4677584262323926,0.9823010011479506,137-0014,2023-09-26 10_13_00,rc8.6.0,
,0.0025001325240766,33.79641477403658,1.470404169961908,0.9830995835191124,137-0014,2023-10-03 10_35_30,rc8.6.0,
,0.0024130792968679,33.74787687326591,1.4706868457065825,0.983176562935,137-0014,2024-03-06 08_51_39,rc8.6.0,
,0.0024992562109324,33.69656733683748,1.469024535134849,0.9829244338011104,137-0014,2024-03-05 10_12_03,rc8.6.0,
,0.0024953470659963,34.03537631336575,1.473834020574863,0.9831573443963804,137-0014,2024-03-04 15_25_21,rc8.6.0,
0.0,0.0025712015480118,34.84791232886118,1.4892900842328962,0.9831316327828782,,,,
0.0,0.0040679979227698,30.631386885941737,1.4218313248607155,0.971593551163698,,,,
0.0,0.0026948008706385,33.550760350500106,1.4663835311753894,0.97754897449447,,,,
0.0,0.0024589589108857,32.998837343706256,1.4620845245789544,0.9815834260580286,,,,
0.0,0.0026375099833499,34.65142579828077,1.484972520626455,0.9823542806367228,,,,
0.0,0.0027185881620069,34.40426959356586,1.4829338351040362,0.9821644653088412,,,,
0.0,0.0028624053997859,33.61194423903265,1.466475588782309,0.9825869977004632,,,,
,0.0026865889537776,33.70011042441483,1.4681657271919395,0.9801285411630112,137-0013,2023-06-21 13_28_58,rc8.6.0,
,0.0026375099833499,34.65142579828077,1.484972520626455,0.9823542806367228,137-0013,2024-04-08 08_53_08,rc8.7.0_Beta1,
,0.00266409980707,34.33876537076367,1.4807087553663552,0.9820018132487668,137-0013,2024-04-09 08_08_56,rc8.7.0_Beta1,
,0.002657835314691,34.0662375589002,1.477270971570677,0.981927627009083,137-0013,2024-04-10 08_10_30,rc8.7.0_Beta1,
0.0,0.0026077451760222,33.27215828684093,1.4614497552207892,0.9846403927206802,,,,
0.0,0.002658921274049,33.27274746584168,1.4610488680166749,0.9844916359790729,,,,
0.0,0.0024729886167561,35.44588580395012,1.4974999626956988,0.9840516061624076,,,,
0.0,0.0025815468664598,34.56740141956977,1.484570433785932,0.9827110464892276,,,,
0.0,0.0025785411121962,32.786966501685555,1.4569404928746938,0.984297114310304,,,,
0.0,0.0030883501767167,32.337275262752094,1.448762213110585,0.973310463386378,,,,
0.0,0.0021380758293165,35.75955800373513,1.5022369899270058,0.9859779705966468,,,,
0.0,0.0027067138320742,34.86961628722047,1.4827539467032025,0.9840827478220432,,,,
0.0,0.0027825450548463,34.20571416566152,1.4753600274185512,0.983242026993428,,,,
0.0,0.0054254196427561,29.45694875868548,1.402316820027049,0.9620032089866596,,,,
0.0,0.0043833856440847,30.28408780461557,1.4171961351458284,0.9679136598318948,,,,
0.0,0.0028280443820619,34.7552638705313,1.485359902791756,0.981424707018902,,,,
0.0,0.0024977037486396,34.67706076839568,1.4878104206388971,0.9828080921201932,,,,
,0.0026660388919589,33.51356413366008,1.4652841450604317,0.9837544559558578,137-0031,2024-03-18 08_14_39,8.6.1,
,0.0025785411121962,32.786966501685555,1.4569404928746938,0.984297114310304,137-0031,2024-03-22 08_18_06,8.6.1,
,0.0029672772680011,32.808421627093686,1.4530422600541038,0.9817355507451327,137-0031,2024-03-19 08_14_27,8.6.1,
,0.0024776492476586,35.1589471589742,1.488729071946262,0.9820642772938192,137-0012,2023-09-15 09_57_51,8.6.1,18.0
,0.0025573602146824,34.16994474714442,1.4765524624413793,0.9812083188167238,137-0012,2023-11-10 11_01_15,8.6.1,
,0.0031866198317119,32.4107830082246,1.4506196077324156,0.9769113075493278,137-0012,2023-12-07 10_05_37,8.6.1,
,0.0024004004424195,34.07945074182263,1.4778851115773826,0.9833435575715312,137-0012,2023-10-19 08_28_34,8.6.1,
,0.002523344391804,34.23020929620601,1.4788122385467553,0.9818627081278848,137-0012,2023-11-02 07_25_26,8.6.1,
,0.0028875740287815,33.760997512833136,1.4700486536303312,0.9795315953126198,137-0012,2023-12-13 08_28_36,8.6.1,
,0.0025759168924698,33.976139202475125,1.474412391124376,0.98093617746115,137-0012,2024-02-08 10_51_04,8.6.1,
,0.0031881320154339,33.454028160715474,1.4635751947771318,0.9772161377011022,137-0012,2024-02-06 10_13_12,8.6.1,
,0.0025326569683224,34.259085435363666,1.4790607433779788,0.9817049452149528,137-0012,2023-10-12 09_08_32,8.6.1,
,0.0026964066801907,34.40679546439996,1.478812701390002,0.9797352095782264,137-0012,2023-12-21 07_17_44,8.6.1,
,0.0023401480205732,35.031205317686506,1.4902970258484185,0.983650214729566,137-0012,2024-04-03 09_31_42,rc8.8.0_Beta1,23.0
,0.0022330299626844,35.056643626038074,1.49191413725113,0.9851640210197437,137-0012,2024-04-04 08_21_36,rc8.8.0_Beta1,23.0
,0.0021380758293165,35.75955800373513,1.5022369899270058,0.9859779705966468,137-0012,2024-04-05 09_14_22,rc8.8.0_Beta1,23.0
0.0,0.0028532346852022,33.64942187990591,1.4634961604695589,0.982588995612325,,,,
0.0,0.0025995458261424,34.523176849726134,1.4830106291150582,0.9817184296303858,,,,
0.0,0.002523344391804,34.23020929620601,1.4788122385467553,0.9818627081278848,,,,
0.0,0.0026668078876411,33.63861323263497,1.4696357494849686,0.9836144446575876,,,,
0.0,0.0026660388919589,33.51356413366008,1.4652841450604317,0.9837544559558578,,,,
0.0,0.0026459973816964,33.7963264699917,1.47103319667584,0.9782730835847327,,,,
0.0,0.0026829740171263,33.95561012181992,1.468302966206236,0.98417827071833,,,,
0.0,0.0027760865297289,33.34863994563234,1.4638115795576334,0.977199379358136,,,,
0.0,0.0026530110077225,33.15836295654849,1.4591885350250635,0.9844642841164812,,,,
0.0,0.0026899070082829,33.09758170885887,1.4609355129237802,0.9836168500932504,,,,
0.0,0.0027966406622721,33.25894591143276,1.4615036262398748,0.9795132398628268,,,,
0.0,0.002442420867869,33.66770780655126,1.4708586764799414,0.9826082370659524,,,,
,0.0027966406622721,33.25894591143276,1.4615036262398748,0.9795132398628268,137-0023,2023-09-13 10_58_02,rc8.6.0,
,0.0024589589108857,32.998837343706256,1.4620845245789544,0.9815834260580286,137-0023,2024-03-20 15_46_16,rc8.6.0,
,0.00234109173125,33.52902755737891,1.4702054805301894,0.9824071976633182,137-0023,2024-03-21 10_32_19,rc8.6.0,
,0.0025365785669756,33.35974212557777,1.4659792551726765,0.9811718806963768,137-0023,2024-03-19 15_27_41,rc8.6.0,
0.0,0.0028525447902757,33.04593315307012,1.4589107249580953,0.9752865520842824,,,,
0.0,0.0024630053977979,35.04745270061961,1.492383129829834,0.9840903708465418,,,,
0.0,0.0025759168924698,33.976139202475125,1.474412391124376,0.98093617746115,,,,
0.0,0.0023142797047494,35.18131115524727,1.4955695074286957,0.9850628017888788,,,,
0.0,0.0041692040366973,30.608611223301683,1.4206282241666734,0.9700172359964052,,,,
0.0,0.002619321240537,33.27777767125771,1.4610256638179726,0.984560272516183,,,,
0.0,0.0023781730907359,33.71225329107729,1.4715137479777656,0.983038699314228,,,,
0.0,0.0025948400089408,34.33954273727622,1.4814332573442408,0.9825198984154234,,,,
0.0,0.005218788476317,29.842839861591894,1.406456381484667,0.9613167491196856,,,,
0.0,0.002510143248632,34.236609702175095,1.4808095893496938,0.9831203255720624,,,,
0.0,0.0022330299626844,35.056643626038074,1.49191413725113,0.9851640210197437,,,,
0.0,0.0026617449645062,34.37658902291544,1.4802641113360238,0.9808338815501548,,,,
0.0,0.0026964066801907,34.40679546439996,1.478812701390002,0.9797352095782264,,,,
0.0,0.0031881320154339,33.454028160715474,1.4635751947771318,0.9772161377011022,,,,
0.0,0.0029274316882558,32.666636767545526,1.4545819220336296,0.9758620890547588,,,,
0.0,0.0062260851166193,29.084122370481925,1.3934064796511598,0.9547318770634616,,,,
0.0,0.0026280560763754,34.29554262716918,1.479301569622537,0.9812789722994972,,,,
0.0,0.0026865889537776,33.70011042441483,1.4681657271919395,0.9801285411630112,,,,
0.0,0.0023447041335971,34.258311408034025,1.4785232457954982,0.9833414509102258,,,,
0.0,0.0023711023991269,34.94773981489232,1.4925510571331502,0.9845337092087147,,,,
0.0,0.0027965536240903,33.31756541879379,1.4632510583245553,0.9767060960801236,,,,
0.0,0.0024992562109324,33.69656733683748,1.469024535134849,0.9829244338011104,,,,
0.0,0.0026113320332528,34.5232644770353,1.485251299696242,0.9826302030436564,,,,
0.0,0.0024953470659963,34.03537631336575,1.473834020574863,0.9831573443963804,,,,
0.0,0.0040270484226914,30.65515211910405,1.4223786977940096,0.9706841380282684,,,,
0.0,0.0025775029219977,34.60318173134688,1.4849258873364974,0.982509246180944,,,,
0.0,0.0028220306638578,33.608393636938025,1.4674077840844892,0.9826834983242296,,,,
0.0,0.002897234100158,33.69147739311694,1.4671986052270805,0.9823139449085756,,,,
0.0,0.0025502530469236,34.46048390348252,1.483351202034724,0.983332442363788,,,,
0.0,0.0041892250515078,30.4095881039342,1.4189776133325966,0.9686754636414476,,,,
0.0,0.0030721171858756,32.790039040306894,1.4550602098142202,0.9751487636314704,,,,
0.0,0.002858846013926,33.14123813390218,1.4567365499290097,0.9831621270995377,,,,
0.0,0.002367410107362,34.3825499970004,1.4799933077239351,0.9829224184926634,,,,
0.0,0.0025808518085942,33.34975748226704,1.466107036338775,0.9842474076374024,,,,
0.0,0.0024504657976106,34.684022822514834,1.4884495796686696,0.9834648962581458,,,,
0.0,0.0030426936016538,33.61725439490026,1.4646170711137625,0.9817441593792108,,,,
0.0,0.0024899507930854,33.55998220744779,1.4677584262323926,0.9823010011479506,,,,
0.0,0.00246597814339,33.55989679168125,1.4698529966995897,0.9847947962323806,,,,
0.0,0.0027568443503744,33.826274417042896,1.473772130058007,0.9822940385524118,,,,
,0.0025783377301056,34.30577975429611,1.4820436333347882,0.9832892623083376,137-0010,2024-03-04 09_24_35,rc8.7.0_Beta1,
,0.0027568443503744,33.826274417042896,1.473772130058007,0.9822940385524118,137-0010,2024-03-05 09_18_10,rc8.7.0_Beta1,
,0.0025315852042439,34.2001969555274,1.4801181900648797,0.9832248257552656,137-0010,2024-03-07 09_19_45,rc8.7.0_Beta1,
0.0,0.0038131614692823,33.655031680502816,1.4600768512869584,0.9726921780504316,,,,
0.0,0.0029672772680011,32.808421627093686,1.4530422600541038,0.9817355507451327,,,,
0.0,0.0027242606786675,33.895577848221954,1.4674016529758844,0.983711476018394,,,,
0.0,0.0026770233240693,33.25873928389867,1.4599580234786111,0.9840028757215364,,,,
0.0,0.0029003846337271,33.90418102396862,1.4745661214971617,0.980329948725743,,,,
0.0,0.0028814623492815,32.76094956900584,1.456270464623585,0.9740191868019296,,,,
0.0,0.0028352790712707,33.634719377210075,1.4663865843097583,0.9766678206280136,,,,
0.0,0.0024401837268019,34.62418960834607,1.4877931837419862,0.9835563666318244,,,,
0.0,0.0030933205312201,32.80590530672404,1.4554825508459752,0.9753452643333688,,,,
0.0,0.0024900300216393,34.68669883955264,1.4885499102830737,0.9835672034607515,,,,
0.0,0.0029268547672274,33.15237288756245,1.4596509777830096,0.9760090814879836,,,,
0.0,0.0042468523521657,30.6303697037157,1.4205487675243194,0.9687767629735592,,,,
0.0,0.002436399948128,34.804909966499544,1.489958728442026,0.9842089342671492,,,,
0.0,0.0023702221630685,35.19856917398931,1.4963834598323,0.9836699641592904,,,,
,0.0026946447038704,32.58045639327633,1.4543781587452866,0.9822122903377372,137-0021,2023-09-02 12_21_57,8.6.1,
,0.0027569654612353,33.22692175850554,1.462959390367935,0.9801724042895448,137-0021,2023-09-01 10_41_30,8.6.1,
